admission_grade,tuition_up_to_date,scholarship_holder,age,gender,approved_sem1,grade_sem1,approved_sem2,grade_sem2,target
155.0,1,1,18,1,6,15.5,6,14.166666666666666,Graduate
123.4,1,0,18,1,6,12.333333333333334,6,13.666666666666666,Graduate
124.2,1,0,18,1,5,12.0,4,11.4,Enrolled
130.0,1,0,20,1,4,11.6,5,11.5,Enrolled
126.2,1,1,18,1,6,11.333333333333334,6,12.285714285714286,Graduate
120.5,1,0,19,1,0,0.0,0,0.0,Dropout
123.7,1,0,20,1,4,12.0,2,12.5,Enrolled
122.5,1,0,19,1,4,12.0,5,12.6,Graduate
139.2,1,0,33,1,2,12.5,2,11.5,Dropout
131.2,1,0,21,1,12,13.666666666666666,11,13.0,Graduate
120.0,0,0,25,1,2,14.5,0,0.0,Dropout
116.7,1,1,20,1,4,13.2,0,0.0,Dropout
150.0,1,1,22,1,5,12.166666666666666,5,14.8,Dropout
117.5,1,0,39,0,4,11.25,6,11.333333333333334,Graduate
137.6,1,1,21,1,6,15.166666666666666,6,14.428571428571429,Graduate
124.3,1,1,19,0,6,11.166666666666666,4,13.4,Graduate
116.0,1,1,26,0,6,10.983333333333334,6,10.983333333333334,Graduate
121.4,1,1,19,0,4,10.75,5,11.5,Graduate
142.8,0,1,20,0,11,13.384615384615383,7,14.285714285714286,Graduate
96.0,1,1,25,0,6,11.285714285714286,5,12.2,Enrolled
125.0,1,0,24,1,0,0.0,0,0.0,Dropout
126.1,1,0,20,1,4,13.0,5,14.833333333333334,Graduate
155.8,1,0,29,1,6,16.11111111111111,6,13.5,Graduate
116.0,1,0,20,1,6,11.5,6,11.0,Graduate
110.0,1,0,20,1,4,10.75,2,10.5,Dropout
97.2,1,1,24,1,4,11.6,5,13.0,Graduate
100.0,1,0,24,1,0,0.0,0,0.0,Dropout
140.0,1,0,23,1,5,13.8,5,14.142857142857142,Graduate
128.0,1,0,20,1,7,13.585714285714284,8,14.6875,Graduate
115.3,1,0,19,1,6,13.857142857142858,5,13.0,Graduate
150.0,1,0,28,1,5,12.0,6,12.333333333333334,Enrolled
160.0,1,1,20,1,6,13.444444444444445,5,12.6,Graduate
133.1,1,0,18,1,6,14.0,6,13.857142857142858,Graduate
119.0,1,0,20,1,1,12.0,0,0.0,Dropout
156.0,1,0,33,1,5,14.2,5,13.833333333333334,Graduate
163.7,1,0,35,0,5,13.34,5,10.84,Enrolled
130.0,1,0,27,0,7,12.457142857142856,7,12.457142857142856,Enrolled
123.1,0,0,19,0,3,11.0,3,12.0,Dropout
160.0,1,1,31,0,4,10.5,4,10.5,Enrolled
136.1,1,0,19,1,0,0.0,0,0.0,Graduate
132.7,1,0,22,1,13,14.0,12,13.0,Graduate
128.2,1,0,39,0,0,0.0,0,0.0,Dropout
126.7,0,0,22,1,0,0.0,0,0.0,Dropout
150.0,1,0,47,1,4,10.0,4,12.5,Enrolled
156.3,1,1,19,1,0,0.0,0,0.0,Graduate
116.1,1,0,19,0,6,13.5,6,14.333333333333334,Graduate
123.8,1,0,19,0,0,0.0,0,0.0,Dropout
153.0,1,1,21,0,17,13.38888888888889,17,14.88888888888889,Graduate
140.0,0,0,39,0,0,0.0,0,0.0,Dropout
131.9,1,0,19,1,12,13.583333333333334,11,13.583333333333334,Graduate
141.4,1,1,20,1,0,0.0,0,0.0,Enrolled
140.0,0,0,24,1,0,0.0,0,0.0,Dropout
115.0,1,0,27,1,1,10.0,0,0.0,Dropout
168.0,1,0,29,1,5,15.2,5,15.2,Graduate
101.3,1,0,20,1,4,12.8,0,0.0,Dropout
122.6,1,0,21,1,5,11.166666666666666,4,11.0,Dropout
141.7,1,0,18,1,0,0.0,0,0.0,Enrolled
132.3,1,0,19,1,7,12.828571428571427,7,12.828571428571427,Graduate
111.7,0,0,19,1,6,12.5,4,12.6,Dropout
98.7,1,1,28,1,3,10.0,3,12.4,Graduate
140.0,0,0,21,0,6,11.5,4,13.25,Graduate
140.0,0,0,23,0,7,11.328571428571427,7,11.328571428571427,Dropout
100.7,1,0,39,0,2,13.0,3,13.0,Enrolled
133.8,1,0,18,0,6,13.033333333333331,6,13.033333333333331,Graduate
100.0,1,0,59,0,6,12.166666666666666,4,11.75,Graduate
180.0,1,0,30,1,4,14.5,3,16.2,Enrolled
130.8,1,0,18,0,5,14.4,5,13.6,Graduate
140.0,1,0,41,0,4,12.25,6,12.5,Enrolled
106.2,1,0,27,0,0,0.0,0,0.0,Dropout
125.6,1,1,18,0,6,12.666666666666666,6,12.0,Graduate
117.5,0,0,20,0,2,12.0,3,11.666666666666666,Dropout
122.5,0,0,32,0,0,0.0,0,0.0,Dropout
132.9,1,0,19,0,3,11.666666666666666,4,10.8,Dropout
103.0,1,0,41,0,0,0.0,0,0.0,Dropout
107.0,1,0,38,0,1,10.0,0,0.0,Dropout
100.0,1,0,35,1,0,0.0,0,0.0,Dropout
100.0,1,0,27,0,4,12.25,3,12.0,Dropout
131.3,1,0,19,0,4,12.0,6,12.5,Graduate
122.2,0,0,18,0,5,12.6,5,11.8,Enrolled
118.4,0,0,39,0,0,0.0,0,0.0,Dropout
100.0,0,0,37,0,0,0.0,0,0.0,Dropout
110.0,0,0,37,0,0,0.0,0,0.0,Dropout
100.0,1,1,35,0,16,12.6875,13,12.0,Graduate
106.2,1,0,49,0,10,10.4,6,10.666666666666666,Graduate
110.0,1,0,52,0,14,10.466666666666669,12,10.923076923076923,Graduate
122.3,1,0,18,0,5,14.333333333333334,5,13.0,Graduate
112.5,1,1,30,0,6,14.666666666666666,6,14.333333333333334,Graduate
98.1,1,0,21,0,7,12.835714285714284,8,14.23125,Graduate
140.2,1,0,20,1,0,0.0,0,0.0,Dropout
143.6,1,0,18,1,0,0.0,0,0.0,Enrolled
134.6,1,0,19,1,0,0.0,0,0.0,Dropout
126.8,1,0,18,1,8,13.24875,8,13.24875,Graduate
100.0,1,0,20,1,7,12.857142857142858,4,12.75,Enrolled
130.0,1,0,21,0,5,13.6,4,14.25,Enrolled
113.6,1,1,22,0,3,14.0,5,12.4,Graduate
140.0,0,0,20,0,3,12.0,2,11.0,Enrolled
106.0,1,0,20,0,6,13.166666666666666,4,14.0,Enrolled
126.6,1,1,19,0,6,13.625,6,12.166666666666666,Graduate
130.7,1,1,18,0,7,14.85,8,15.61111111111111,Graduate
105.9,1,0,21,1,4,10.75,5,11.4,Graduate
137.0,1,0,19,0,0,0.0,2,11.666666666666666,Enrolled
100.0,1,0,37,0,0,0.0,0,0.0,Dropout
114.4,1,0,45,0,12,14.0,7,13.857142857142858,Enrolled
120.0,0,0,38,1,0,0.0,0,0.0,Dropout
119.0,0,0,55,1,0,0.0,0,0.0,Dropout
110.0,0,0,28,0,5,13.0,4,11.75,Dropout
120.0,1,0,46,0,8,12.375,5,12.4,Graduate
119.8,1,0,22,0,0,0.0,0,0.0,Graduate
135.6,1,0,46,0,5,11.4,4,13.75,Dropout
120.7,1,0,28,0,4,11.25,4,13.0,Enrolled
136.3,0,0,18,0,3,13.0,3,12.0,Dropout
164.3,1,1,18,1,0,0.0,0,0.0,Enrolled
149.2,1,1,21,1,6,13.5,6,14.166666666666666,Graduate
122.5,1,0,18,0,1,11.0,4,11.0,Enrolled
100.0,1,0,34,0,0,0.0,1,11.0,Dropout
125.0,1,1,21,0,5,12.0,5,11.2,Dropout
131.0,1,1,18,0,5,13.0,6,13.0,Graduate
122.0,1,0,20,1,0,0.0,0,0.0,Graduate
131.3,1,0,18,0,4,12.0,4,12.25,Enrolled
117.0,1,0,21,1,5,11.166666666666666,3,10.8,Enrolled
118.0,1,0,19,1,2,10.5,1,12.0,Dropout
126.0,1,0,22,1,6,12.666666666666666,6,12.166666666666666,Graduate
120.0,1,0,23,1,1,11.0,0,0.0,Dropout
155.6,1,0,19,1,0,0.0,0,0.0,Dropout
122.8,1,0,18,1,4,11.5,2,10.333333333333334,Enrolled
127.3,0,1,19,1,0,0.0,0,0.0,Dropout
118.4,1,0,19,1,2,10.5,4,11.75,Enrolled
128.1,1,0,19,1,4,12.5,4,11.0,Enrolled
99.0,1,0,22,1,6,12.833333333333334,6,12.5,Enrolled
161.2,1,1,18,1,6,15.571428571428571,6,16.142857142857142,Graduate
140.9,1,0,18,1,4,12.0,5,11.8,Dropout
111.1,1,0,19,1,4,11.25,3,11.333333333333334,Dropout
149.9,1,0,18,1,0,0.0,0,0.0,Graduate
111.3,1,0,21,1,6,12.285714285714286,4,14.25,Enrolled
121.5,1,0,18,1,5,11.0,3,10.333333333333334,Enrolled
120.0,1,0,19,1,6,12.142857142857142,5,13.6,Graduate
120.0,0,0,27,1,2,11.5,0,0.0,Dropout
130.0,1,0,20,1,11,12.545454545454543,8,11.625,Enrolled
98.9,1,0,20,1,4,13.0,6,13.0,Graduate
136.3,1,0,18,1,8,12.8875,8,12.8875,Graduate
125.2,1,0,18,1,6,12.666666666666666,5,13.6,Enrolled
130.0,1,0,18,1,6,12.833333333333334,6,12.571428571428571,Graduate
141.5,1,0,18,1,3,10.666666666666666,2,12.5,Dropout
123.9,1,0,18,1,5,13.0,5,12.4,Enrolled
114.5,1,0,18,0,6,11.983333333333334,8,12.28125,Graduate
100.0,0,0,37,0,0,0.0,0,0.0,Dropout
110.5,1,1,36,0,6,11.833333333333334,6,11.5,Graduate
101.0,1,0,26,0,3,12.666666666666666,2,11.0,Dropout
121.0,1,0,19,0,4,13.75,4,14.5,Graduate
95.0,1,0,24,0,5,11.4,5,11.8,Dropout
126.9,1,1,19,0,6,13.166666666666666,6,13.0,Dropout
116.3,1,1,20,0,6,12.833333333333334,5,11.8,Graduate
120.0,1,0,19,0,6,14.125,5,14.5,Graduate
123.6,1,0,21,0,3,11.666666666666666,5,13.0,Graduate
150.0,0,0,50,0,6,10.25,4,11.25,Dropout
120.0,1,0,47,0,6,12.514285714285716,4,11.75,Dropout
111.3,1,0,24,0,10,11.5,9,10.444444444444445,Dropout
150.0,0,0,48,0,1,10.0,0,0.0,Dropout
123.2,1,1,18,0,6,15.714285714285714,5,12.77777777777778,Graduate
130.0,1,0,32,1,4,12.5,4,11.0,Dropout
137.9,0,0,20,1,3,12.0,4,12.75,Dropout
100.0,1,0,24,1,0,0.0,0,0.0,Dropout
120.0,1,0,53,1,4,12.25,4,11.75,Graduate
131.0,0,0,42,1,0,0.0,0,0.0,Dropout
133.8,1,0,52,1,5,13.6,5,14.2,Graduate
100.0,1,0,54,1,13,13.307692307692308,11,12.818181818181818,Enrolled
150.0,1,0,49,1,5,12.2,5,11.8,Graduate
126.4,1,1,18,1,6,12.285714285714286,6,13.333333333333334,Graduate
154.0,1,0,37,1,3,12.0,4,13.0,Graduate
114.9,1,1,21,1,6,13.342857142857143,7,11.65,Graduate
110.0,1,0,26,1,0,0.0,0,0.0,Dropout
149.8,1,0,20,1,11,14.272727272727272,11,14.818181818181818,Graduate
117.9,1,1,19,0,7,12.1375,8,12.91111111111111,Graduate
165.8,1,0,18,0,6,14.166666666666666,6,14.857142857142858,Graduate
127.6,1,0,18,0,7,13.528571428571428,8,14.655555555555557,Graduate
123.8,1,0,20,0,5,12.0,6,11.0,Graduate
126.1,1,0,20,0,5,11.4,1,11.0,Dropout
119.7,1,0,21,0,0,0.0,0,0.0,Dropout
121.6,1,0,22,0,12,12.916666666666666,11,14.5,Graduate
100.0,1,1,18,0,7,13.6375,8,14.3875,Graduate
127.6,1,0,18,0,7,12.9,7,12.142857142857142,Dropout
132.5,1,1,19,0,7,14.36,7,14.36,Graduate
124.3,1,0,19,0,7,14.514285714285714,7,14.514285714285714,Enrolled
131.0,1,0,18,0,7,14.7,7,14.7,Graduate
120.0,1,0,27,0,5,15.2,5,14.0,Enrolled
113.3,1,1,20,0,7,13.0,8,15.0625,Graduate
121.9,1,0,20,0,6,13.5,0,0.0,Dropout
118.3,1,0,20,0,5,12.333333333333334,5,12.6,Graduate
118.8,1,0,19,0,5,13.4,5,13.0,Graduate
129.0,1,0,20,0,4,11.75,2,10.5,Enrolled
143.3,1,1,20,0,0,0.0,0,0.0,Graduate
152.5,1,0,20,0,0,0.0,0,0.0,Enrolled
155.7,1,0,27,0,11,14.727272727272728,7,14.142857142857142,Graduate
153.9,1,0,18,0,6,16.571428571428573,6,15.666666666666666,Graduate
137.8,1,0,18,0,7,15.145,8,15.7425,Graduate
143.3,1,1,18,0,7,13.44285714285714,8,15.075,Graduate
123.2,1,0,20,0,5,14.166666666666666,4,11.75,Graduate
138.1,1,0,19,0,6,14.0,5,15.0,Enrolled
140.5,1,1,20,0,6,11.333333333333334,6,12.333333333333334,Graduate
130.0,1,0,18,0,8,13.76125,8,13.76125,Graduate
104.8,0,0,22,0,5,11.6,5,10.0,Dropout
132.5,1,1,22,0,4,12.75,5,13.0,Graduate
127.7,1,0,25,0,4,12.5,4,11.0,Enrolled
136.5,1,0,19,0,6,15.307692307692308,6,14.0,Graduate
130.0,0,0,21,0,5,13.285714285714286,4,12.0,Dropout
190.0,1,0,27,0,7,14.757142857142856,8,14.077777777777778,Graduate
128.5,1,0,18,0,6,12.766666666666666,6,12.766666666666666,Graduate
126.6,0,0,18,0,5,10.4,0,0.0,Dropout
131.6,1,0,19,1,0,0.0,0,0.0,Dropout
119.0,1,1,35,1,4,10.5,5,12.6,Graduate
127.6,1,0,23,1,4,14.25,5,13.4,Graduate
100.0,1,0,28,1,3,11.916666666666666,0,0.0,Dropout
124.5,1,0,19,1,3,10.666666666666666,2,14.0,Enrolled
109.3,1,0,19,1,4,12.25,3,12.666666666666666,Enrolled
117.7,1,0,20,1,4,12.0,5,11.6,Dropout
124.7,1,0,21,1,3,11.0,4,12.75,Dropout
124.5,1,0,18,1,6,14.166666666666666,5,13.0,Graduate
140.8,1,0,22,1,6,14.666666666666666,6,15.0,Graduate
111.9,1,0,21,1,0,0.0,5,12.285714285714286,Graduate
140.0,0,0,38,1,3,12.666666666666666,0,0.0,Dropout
121.2,1,0,20,1,0,0.0,0,0.0,Enrolled
123.8,1,0,19,1,0,0.0,0,0.0,Dropout
134.0,1,0,24,1,0,0.0,0,0.0,Dropout
130.8,0,0,19,1,0,0.0,0,0.0,Dropout
130.2,1,1,19,1,7,13.7,8,14.022222222222222,Graduate
123.3,1,0,19,1,5,11.8,4,12.4,Enrolled
147.6,1,0,31,1,0,0.0,0,0.0,Dropout
113.4,1,1,19,1,6,13.333333333333334,6,13.285714285714286,Graduate
133.7,1,0,22,1,5,11.4,6,12.166666666666666,Graduate
128.2,1,0,25,1,0,0.0,0,0.0,Dropout
161.0,1,0,18,1,7,16.142857142857142,0,0.0,Dropout
130.0,1,0,30,1,0,0.0,0,0.0,Dropout
156.3,1,1,18,1,8,15.63375,8,15.63375,Graduate
129.3,1,0,18,1,6,13.666666666666666,6,14.5,Graduate
129.3,1,0,18,1,0,0.0,0,0.0,Dropout
136.3,1,0,18,1,6,12.5,6,11.5,Graduate
140.0,1,1,25,1,6,12.285714285714286,6,13.0,Graduate
135.9,1,0,18,1,2,14.0,3,11.0,Enrolled
139.7,1,0,18,1,0,0.0,0,0.0,Dropout
117.0,1,0,19,1,4,10.75,4,12.25,Enrolled
105.0,1,0,25,1,4,12.95,4,13.125,Dropout
130.5,1,0,19,0,6,12.45,6,12.45,Graduate
130.0,1,0,31,0,4,12.25,7,12.0,Enrolled
131.5,1,1,20,0,8,13.38125,8,13.38125,Graduate
100.0,0,0,33,0,5,12.16,5,11.34,Dropout
140.0,0,0,24,0,4,12.5,2,11.5,Enrolled
130.2,1,1,18,0,6,12.75,6,12.166666666666666,Graduate
133.5,1,0,19,0,8,13.3425,8,13.3425,Graduate
133.2,1,1,20,0,7,14.175,6,13.03125,Graduate
130.0,1,1,33,1,1,10.0,1,10.0,Enrolled
129.0,1,0,24,1,0,0.0,2,14.5,Dropout
100.0,1,0,24,1,0,0.0,0,0.0,Dropout
116.5,1,0,18,1,5,12.0,5,12.142857142857142,Graduate
124.2,1,1,18,0,6,10.571428571428571,5,11.4,Graduate
138.8,1,0,22,0,11,14.153846153846152,12,15.428571428571429,Graduate
126.4,1,1,18,0,6,11.166666666666666,5,12.4,Graduate
151.9,1,0,21,0,17,12.0,17,12.666666666666666,Graduate
120.0,1,0,38,0,3,11.333333333333334,4,12.0,Dropout
131.9,1,1,29,0,16,12.588235294117649,13,13.357142857142858,Graduate
130.0,1,1,20,0,4,12.0,4,10.75,Enrolled
131.7,0,0,18,0,0,0.0,0,0.0,Dropout
132.5,1,0,37,1,12,12.25,13,12.846153846153848,Graduate
116.5,1,0,20,1,5,11.6,5,12.8,Graduate
133.9,0,0,20,1,4,13.0,3,12.0,Dropout
145.4,1,0,40,1,3,10.666666666666666,2,12.5,Dropout
172.0,1,0,44,1,9,12.333333333333334,9,11.0,Enrolled
111.0,0,0,21,1,2,11.0,3,11.428571428571429,Dropout
120.0,1,0,21,1,6,13.428571428571429,8,13.125,Graduate
129.8,1,0,18,1,8,13.05375,8,13.05375,Graduate
118.1,1,0,18,1,6,12.035714285714286,7,13.75,Enrolled
130.0,1,0,27,1,6,14.166666666666666,6,13.833333333333334,Graduate
126.3,0,0,38,1,0,0.0,0,0.0,Dropout
137.8,1,0,18,1,5,13.6,3,12.666666666666666,Dropout
116.1,1,0,19,1,5,12.2,2,12.0,Enrolled
115.4,1,0,18,1,6,13.714285714285714,5,13.333333333333334,Dropout
110.0,0,0,19,1,3,11.666666666666666,2,10.0,Dropout
97.4,0,0,44,1,1,14.0,0,0.0,Dropout
130.0,1,0,26,1,4,12.5,3,10.0,Dropout
156.0,0,0,24,1,5,11.833333333333334,4,11.5,Dropout
126.1,0,0,27,1,0,0.0,0,0.0,Dropout
120.0,0,0,27,1,0,0.0,0,0.0,Dropout
105.2,1,0,25,1,13,11.538461538461538,10,12.4,Dropout
120.0,1,0,21,1,7,11.285714285714286,4,12.25,Enrolled
137.8,1,1,19,1,0,0.0,0,0.0,Graduate
134.2,1,0,20,1,5,11.8,4,12.0,Enrolled
150.0,1,0,20,1,0,0.0,2,10.5,Enrolled
116.0,0,0,20,1,0,0.0,0,0.0,Dropout
143.4,0,1,18,1,5,14.2,5,14.2,Enrolled
143.6,1,0,19,1,10,12.7,10,12.272727272727272,Enrolled
150.0,0,0,22,0,3,12.666666666666666,0,0.0,Dropout
118.0,1,0,19,0,6,14.428571428571429,6,15.0,Graduate
109.3,1,1,18,0,7,13.117142857142856,7,12.6,Graduate
119.3,1,0,20,0,6,12.666666666666666,6,11.833333333333334,Graduate
146.3,1,1,18,0,0,0.0,0,0.0,Dropout
161.5,1,0,36,1,6,15.285714285714286,6,16.5,Graduate
140.0,1,0,19,1,3,10.5,4,11.25,Graduate
142.2,1,1,21,1,11,12.636363636363637,9,12.6,Graduate
129.2,1,0,26,0,0,0.0,0,0.0,Dropout
100.0,0,0,29,0,3,14.333333333333334,1,14.0,Dropout
170.0,0,0,26,1,8,15.125,6,13.666666666666666,Enrolled
140.0,1,0,27,1,0,0.0,0,0.0,Dropout
115.2,1,0,32,1,3,12.0,3,10.333333333333334,Enrolled
121.4,1,1,23,0,4,14.25,5,12.0,Enrolled
134.8,1,0,24,0,2,10.5,4,10.0,Enrolled
136.9,1,1,19,0,6,13.5,6,14.428571428571429,Graduate
140.0,1,0,25,1,5,11.666666666666666,4,12.0,Enrolled
112.2,1,0,19,1,5,10.8,3,10.0,Enrolled
148.7,0,0,20,1,0,0.0,0,0.0,Dropout
133.0,1,0,33,1,9,12.8,7,11.428571428571429,Graduate
150.0,1,0,35,1,5,10.8,5,12.0,Dropout
98.0,1,0,23,1,4,11.4,4,11.0,Graduate
122.4,1,0,19,1,7,13.725714285714286,8,14.5,Graduate
139.0,1,0,21,1,5,12.8,5,12.25,Enrolled
112.0,1,1,21,1,6,13.5,6,11.166666666666666,Graduate
143.8,1,0,27,1,7,15.57,7,15.57,Dropout
116.1,1,0,19,1,4,11.0,2,12.0,Enrolled
138.0,1,0,28,1,7,14.114285714285714,8,15.91111111111111,Dropout
110.0,1,0,25,1,3,11.0,4,11.5,Enrolled
103.5,1,0,42,1,0,0.0,0,0.0,Dropout
140.0,1,0,27,1,4,13.5,4,13.75,Graduate
108.7,1,0,23,1,4,11.25,0,0.0,Dropout
115.9,1,1,18,1,6,12.142857142857142,6,11.333333333333334,Graduate
127.3,1,0,26,1,7,13.075714285714286,7,13.075714285714286,Graduate
138.7,1,0,18,1,0,0.0,0,0.0,Dropout
135.8,1,0,29,1,3,11.0,2,13.5,Dropout
134.6,1,0,22,1,0,0.0,0,0.0,Dropout
118.4,1,0,21,0,4,13.125,6,12.333333333333334,Enrolled
132.8,1,1,19,0,7,13.512857142857142,7,13.512857142857142,Graduate
155.5,1,1,18,0,6,12.833333333333334,6,12.166666666666666,Graduate
132.0,1,1,18,0,3,15.0,3,11.666666666666666,Dropout
110.0,0,0,40,0,5,12.8,3,13.333333333333334,Dropout
127.3,0,0,20,0,3,12.333333333333334,0,0.0,Dropout
126.0,1,0,18,1,5,12.288,5,12.288,Dropout
130.0,1,0,31,1,12,12.333333333333334,7,13.285714285714286,Graduate
118.8,1,1,18,1,4,11.5,5,12.8,Graduate
127.6,1,0,22,1,6,11.833333333333334,4,11.142857142857142,Dropout
112.1,0,0,38,1,0,0.0,0,0.0,Dropout
130.0,1,0,33,1,0,0.0,0,0.0,Dropout
111.1,1,1,19,1,5,11.8,3,11.5,Enrolled
121.4,1,0,18,1,0,0.0,0,0.0,Dropout
126.8,0,1,18,1,5,12.2,4,12.0,Enrolled
120.6,1,0,27,1,6,12.333333333333334,5,13.0,Graduate
126.5,1,0,26,1,6,12.428571428571429,6,12.833333333333334,Graduate
120.2,1,1,19,0,7,12.765714285714289,8,13.544444444444444,Graduate
120.0,1,0,44,1,5,12.1,5,12.6,Dropout
137.5,1,0,19,1,5,12.0,5,11.5,Graduate
127.9,1,0,20,1,0,0.0,0,0.0,Dropout
140.0,1,0,24,1,6,14.88888888888889,6,13.727272727272728,Enrolled
131.8,1,0,31,0,13,11.357142857142858,13,12.0,Graduate
129.0,1,0,25,0,6,13.5,6,12.5,Graduate
115.8,0,0,19,0,0,0.0,0,0.0,Dropout
126.4,1,0,18,0,7,13.884285714285712,8,14.75,Dropout
130.0,0,0,19,0,5,13.0,3,11.666666666666666,Enrolled
114.8,1,1,19,0,4,12.65,5,11.1,Enrolled
138.6,1,0,19,0,1,11.0,0,0.0,Enrolled
112.9,1,0,24,0,2,11.666666666666666,2,10.5,Dropout
111.6,1,0,20,0,6,14.5,6,12.666666666666666,Graduate
152.0,1,0,18,0,6,14.714285714285714,6,14.166666666666666,Graduate
132.6,1,1,18,0,6,13.285714285714286,6,14.333333333333334,Graduate
118.4,1,0,21,0,3,11.333333333333334,2,10.5,Enrolled
120.0,0,0,28,0,0,0.0,0,0.0,Dropout
122.1,1,1,18,0,4,11.571428571428571,5,12.0,Enrolled
142.8,1,0,18,0,5,13.0,4,11.5,Dropout
124.8,1,1,18,0,6,11.5,5,14.0,Graduate
126.3,1,1,18,0,5,11.8,5,11.6,Graduate
119.0,0,1,19,0,3,10.666666666666666,3,12.285714285714286,Dropout
124.9,1,1,19,0,6,13.8875,8,14.864444444444445,Graduate
118.0,1,1,20,0,5,11.4,6,11.5,Graduate
100.0,1,0,34,0,9,12.333333333333334,7,12.142857142857142,Graduate
109.0,1,0,39,0,5,12.16,5,12.16,Enrolled
130.8,1,0,19,0,8,13.427499999999998,8,13.427499999999998,Graduate
110.0,1,0,24,0,6,15.166666666666666,2,15.5,Graduate
151.0,1,0,18,0,0,0.0,0,0.0,Dropout
131.0,1,0,19,1,2,10.5,0,0.0,Dropout
155.2,1,1,18,1,5,11.8,3,11.0,Graduate
121.0,1,0,20,1,5,13.2,5,11.4,Enrolled
119.7,1,0,19,1,7,13.075,8,12.36111111111111,Graduate
131.0,1,0,19,1,4,11.6,2,13.0,Dropout
116.9,1,0,19,1,6,13.666666666666666,4,12.25,Dropout
130.0,1,0,41,1,4,10.75,2,10.0,Dropout
137.8,1,0,19,1,6,13.492857142857144,8,12.68888888888889,Graduate
122.1,1,0,19,1,3,12.5,4,11.0,Enrolled
120.0,0,0,23,1,0,0.0,0,0.0,Dropout
133.0,1,0,18,1,5,13.285714285714286,5,14.8,Dropout
115.2,1,0,19,1,5,12.6,5,11.8,Graduate
160.0,1,0,20,1,6,14.0,6,14.666666666666666,Graduate
106.3,0,0,35,1,2,11.5,2,10.5,Dropout
103.0,0,0,34,1,0,0.0,0,0.0,Dropout
136.0,0,1,19,0,6,11.833333333333334,6,12.875,Graduate
146.5,0,0,22,1,5,11.5,5,12.4,Graduate
131.4,1,0,20,1,6,14.166666666666666,6,12.333333333333334,Graduate
130.0,1,0,27,1,2,12.5,2,12.5,Enrolled
137.0,1,0,30,1,0,0.0,0,0.0,Dropout
125.9,1,0,34,1,0,0.0,1,11.0,Enrolled
111.9,0,0,20,1,2,10.5,0,0.0,Dropout
131.2,1,0,18,1,6,11.833333333333334,6,13.166666666666666,Graduate
131.2,1,1,26,1,0,0.0,0,0.0,Dropout
140.0,1,0,26,1,5,12.4,5,12.4,Graduate
121.5,0,0,26,1,2,10.5,0,0.0,Dropout
153.5,0,0,31,1,0,0.0,0,0.0,Dropout
142.2,1,1,20,1,12,14.583333333333334,11,14.333333333333334,Graduate
131.1,1,0,19,1,6,11.666666666666666,3,12.666666666666666,Graduate
130.6,0,0,23,1,0,0.0,0,0.0,Dropout
115.0,1,1,20,1,1,13.0,0,0.0,Dropout
125.0,1,0,20,1,7,15.66,9,15.011111111111113,Graduate
97.5,1,0,29,1,0,0.0,0,0.0,Dropout
134.4,1,1,20,1,6,12.166666666666666,4,12.75,Graduate
118.8,1,0,24,1,6,13.3,6,13.3,Graduate
110.5,1,0,37,1,0,0.0,0,0.0,Dropout
123.3,1,0,18,1,0,0.0,0,0.0,Dropout
139.6,0,1,18,1,0,0.0,0,0.0,Dropout
138.8,1,0,18,1,7,13.55714285714286,7,13.55714285714286,Graduate
160.0,1,0,41,1,5,14.333333333333334,6,14.636363636363637,Enrolled
140.0,1,0,35,1,4,12.0,3,10.333333333333334,Dropout
118.2,1,0,19,0,0,0.0,0,0.0,Dropout
150.6,1,0,18,1,0,0.0,0,0.0,Graduate
115.2,1,0,48,0,4,11.75,3,11.725,Enrolled
126.0,1,0,19,0,6,12.183333333333332,6,12.183333333333332,Graduate
160.0,0,0,30,1,6,11.833333333333334,4,11.0,Dropout
160.0,0,0,51,1,0,0.0,0,0.0,Dropout
184.4,1,0,18,0,6,15.0,5,14.333333333333334,Graduate
156.0,1,0,18,0,0,0.0,0,0.0,Graduate
150.2,1,0,18,0,0,0.0,0,0.0,Graduate
126.3,1,1,18,0,8,13.435,8,13.435,Graduate
146.1,1,0,18,0,4,13.5,0,0.0,Dropout
145.3,1,0,18,0,0,0.0,0,0.0,Enrolled
116.8,1,0,23,0,17,11.5,17,12.176470588235292,Graduate
132.1,1,0,19,0,2,10.5,3,11.0,Enrolled
102.6,1,0,21,0,4,12.0,2,11.5,Enrolled
112.3,0,0,18,0,5,12.2,4,11.5,Dropout
155.3,1,0,18,0,0,0.0,0,0.0,Graduate
153.8,1,0,21,0,10,14.5,8,14.0,Graduate
110.0,1,0,20,0,6,13.333333333333334,6,12.666666666666666,Graduate
128.2,1,0,24,0,9,12.0,9,12.555555555555555,Graduate
120.4,1,0,18,0,6,15.125,6,14.0,Graduate
153.0,1,0,18,0,6,13.116666666666667,6,13.116666666666667,Graduate
117.9,1,0,19,0,6,12.833333333333334,6,11.666666666666666,Graduate
145.6,1,1,20,0,6,13.333333333333334,6,14.166666666666666,Graduate
119.8,1,0,18,0,7,13.877142857142855,8,15.6625,Graduate
126.8,1,0,18,0,7,12.944285714285714,7,12.944285714285714,Graduate
106.1,1,0,19,0,5,12.333333333333334,5,11.0,Enrolled
