age,gender,family_income,internet_access,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,scholarship,stress_index,cgpa,parental_education,dropout
24.4,Female,30855.0,Yes,5.19,93.4,1,18.4,Yes,5.8,3.74,Master,0
20.4,Female,28661.0,Yes,4.48,81.9,4,5.0,No,5.4,3.49,High School,0
20.5,Male,70654.0,Yes,4.92,76.6,1,5.4,No,4.5,2.2,Bachelor,0
20.3,Female,75943.0,Yes,3.12,92.3,2,39.0,No,7.4,2.82,Bachelor,0
25.2,Female,27310.0,Yes,5.12,91.0,2,34.4,No,5.2,3.99,High School,0
24.6,Female,34289.0,Yes,3.24,72.0,0,28.2,No,3.7,2.51,Master,0
25.9,Female,31226.0,Yes,6.71,93.3,1,58.3,Yes,5.5,2.34,Master,1
20.7,Male,25000.0,Yes,4.25,73.8,2,29.6,Yes,6.8,1.34,High School,0
21.7,Male,25000.0,Yes,5.44,85.0,3,5.0,No,2.9,4.0,Master,0
17.7,Male,77639.0,Yes,3.43,75.5,2,39.0,No,5.0,3.35,High School,0
24.2,Male,25000.0,Yes,3.72,83.3,1,43.9,Yes,4.1,1.21,Bachelor,0
18.4,Female,105739.0,Yes,3.66,82.9,4,38.6,No,9.4,0.83,High School,0
21.5,Female,60071.0,Yes,1.71,99.9,2,44.1,No,5.7,2.3,Master,1
18.6,Female,37832.0,Yes,0.57,69.0,1,8.9,No,8.3,1.68,High School,0
19.7,Male,41627.0,Yes,3.63,75.8,3,31.1,No,5.9,0.57,,1
19.2,Male,25000.0,Yes,1.55,78.3,5,20.0,No,6.1,2.39,Bachelor,0
19.7,Male,25358.0,Yes,4.37,84.6,1,36.3,No,5.4,1.48,Bachelor,1
19.8,Male,70604.0,Yes,3.79,79.5,1,48.2,No,5.1,2.08,Bachelor,0
19.8,Male,25000.0,No,0.5,64.4,3,25.6,No,5.4,0.23,Bachelor,1
22.8,Female,56200.0,Yes,3.31,87.9,4,37.8,Yes,4.3,0.87,Master,1
18.6,Male,25000.0,Yes,3.97,92.7,1,19.5,No,5.5,3.47,Master,0
21.5,Female,25000.0,Yes,5.83,85.5,2,29.8,No,2.6,3.94,Master,0
23.7,Male,93044.0,No,3.41,78.3,2,23.8,Yes,5.8,1.56,Bachelor,0
19.9,Female,,Yes,,83.6,1,51.6,No,,2.6,Bachelor,0
19.4,Female,25000.0,Yes,1.7,72.3,1,17.0,No,5.7,0.44,Bachelor,1
20.5,Male,67349.0,Yes,3.32,90.5,2,31.1,No,6.1,2.93,High School,0
23.6,Female,62786.0,Yes,2.72,86.0,0,46.4,Yes,8.1,1.84,High School,1
21.4,Female,51661.0,Yes,3.73,77.7,1,6.7,No,6.1,1.09,High School,0
19.8,Female,25000.0,No,4.22,82.7,1,35.2,No,5.0,1.38,High School,1
22.1,Female,25030.0,Yes,4.7,90.3,1,31.3,Yes,4.4,2.95,Bachelor,0
18.6,Male,35846.0,No,4.74,91.3,1,21.8,Yes,6.8,0.52,Master,0
22.5,Female,45100.0,Yes,3.22,81.4,4,44.6,Yes,5.3,1.27,High School,1
21.9,Female,25000.0,Yes,4.82,99.2,2,50.6,Yes,4.1,3.44,High School,0
20.3,Male,32940.0,Yes,2.01,92.9,2,37.9,Yes,5.8,1.25,High School,0
19.2,Male,34907.0,Yes,4.18,86.2,3,26.4,No,2.2,2.75,Master,0
19.0,Female,64348.0,Yes,4.28,78.8,0,12.6,Yes,5.6,1.39,Master,0
22.2,Male,46755.0,Yes,4.16,79.1,1,32.2,No,4.1,2.22,High School,1
23.7,Female,25000.0,Yes,2.65,83.6,0,28.2,No,4.9,2.98,High School,0
19.6,Female,26156.0,Yes,2.79,81.1,2,28.9,No,9.1,0.06,Bachelor,1
22.0,Female,25000.0,Yes,4.84,95.6,3,24.0,Yes,4.6,2.94,High School,0
17.0,Male,41808.0,No,3.46,74.5,3,23.0,No,6.9,0.45,High School,1
19.7,Male,51735.0,Yes,4.77,86.0,2,30.3,Yes,7.4,1.1,Bachelor,0
20.9,Male,31601.0,Yes,3.21,66.0,4,15.2,Yes,7.0,3.33,High School,0
19.0,Female,25314.0,No,7.71,85.0,2,42.4,No,6.2,3.23,Bachelor,0
18.9,Female,,Yes,,74.0,0,20.8,No,,3.96,,0
19.5,Female,33703.0,Yes,5.55,93.5,2,31.3,No,4.3,2.44,,0
21.6,Female,25000.0,Yes,7.09,77.3,2,26.1,No,3.4,3.78,Master,0
20.6,Male,25000.0,Yes,5.44,76.3,1,37.8,No,4.9,2.52,High School,0
17.0,Male,25000.0,Yes,3.54,90.2,2,37.1,Yes,4.9,3.05,Bachelor,0
17.0,Female,63596.0,Yes,3.87,91.6,4,36.1,Yes,3.9,1.62,High School,1
19.7,Male,40047.0,Yes,0.5,80.2,1,16.0,No,6.5,1.55,High School,0
22.0,Male,36957.0,Yes,0.96,66.3,2,27.7,No,4.6,1.02,Bachelor,0
17.0,Male,,Yes,,73.5,4,49.2,No,,2.3,High School,0
19.9,Male,25000.0,Yes,3.24,81.3,1,25.9,No,2.7,2.9,PhD,0
19.8,Male,25000.0,Yes,2.55,70.7,3,42.6,No,5.6,2.88,Bachelor,0
24.1,Female,37442.0,Yes,4.04,87.8,1,29.9,No,5.3,2.68,Master,0
20.2,Female,35453.0,Yes,3.23,75.8,1,26.3,Yes,4.4,1.15,Master,1
21.8,Female,25000.0,Yes,2.74,81.4,2,32.2,No,6.2,1.01,High School,0
21.3,Female,36891.0,Yes,5.31,90.8,2,20.0,No,5.7,0.35,Master,0
17.0,Female,25000.0,Yes,2.32,84.9,2,40.8,No,6.6,1.24,,1
22.7,Female,25000.0,Yes,4.91,97.6,1,19.8,No,6.6,2.9,Master,0
21.5,Male,25000.0,Yes,4.31,93.2,2,36.6,No,6.8,2.67,High School,0
22.1,Female,,Yes,,58.7,1,42.9,Yes,,0.64,High School,0
29.6,Male,25000.0,Yes,3.38,86.7,3,35.1,No,5.7,1.8,Bachelor,0
17.0,Male,25000.0,Yes,2.25,83.2,4,23.2,Yes,3.8,2.94,Bachelor,0
24.8,Male,41534.0,Yes,3.17,91.5,0,32.2,Yes,4.7,3.81,High School,0
20.4,Female,27040.0,No,3.95,86.2,2,21.2,No,4.8,3.76,Bachelor,0
21.6,Male,43622.0,Yes,5.28,78.0,2,27.5,No,3.8,2.35,Bachelor,0
20.9,Male,25000.0,No,5.05,85.8,1,23.7,No,1.0,4.0,PhD,0
20.1,Male,25000.0,Yes,3.72,79.0,1,20.9,Yes,5.9,1.09,Bachelor,0
19.7,Female,41506.0,Yes,3.9,76.8,3,37.6,No,5.6,3.25,Bachelor,0
21.7,Female,25000.0,No,4.91,81.1,0,41.8,No,8.9,2.2,Bachelor,1
17.7,Female,49379.0,Yes,5.37,84.0,2,42.6,No,8.8,1.74,Bachelor,1
22.7,Male,25000.0,Yes,4.42,92.4,1,32.9,No,6.7,2.88,Bachelor,0
20.1,Male,46105.0,Yes,4.37,78.0,4,47.6,No,6.5,0.99,Bachelor,1
18.5,Female,25000.0,Yes,4.31,66.7,2,21.9,No,4.0,2.29,Master,0
20.0,Male,,Yes,,80.4,2,45.4,No,,1.59,High School,1
23.8,Female,53886.0,Yes,4.35,84.1,1,40.9,No,5.3,3.45,Master,0
19.8,Female,,Yes,,83.5,0,30.5,No,,0.16,Master,0
21.8,Female,55316.0,No,1.9,80.0,2,32.7,No,4.1,2.22,Bachelor,0
19.4,Female,101031.0,Yes,2.86,89.6,1,42.4,Yes,6.3,2.35,Bachelor,0
22.7,Male,63582.0,Yes,3.4,84.5,2,37.9,No,3.0,3.32,Bachelor,0
22.5,Male,25000.0,Yes,4.85,86.8,0,33.1,No,10.0,0.91,High School,1
25.1,Female,32370.0,Yes,3.65,67.3,1,24.6,No,8.1,1.57,Bachelor,1
20.6,Male,25000.0,Yes,4.26,80.6,3,18.9,Yes,7.9,3.42,Bachelor,0
22.5,Male,100454.0,Yes,4.09,80.9,4,31.3,No,3.2,3.17,High School,0
21.2,Male,57695.0,Yes,4.65,95.5,0,16.3,No,2.6,4.0,High School,0
23.9,Male,26547.0,Yes,3.44,81.2,4,38.8,No,6.0,2.03,High School,1
19.4,Male,50350.0,Yes,3.06,76.7,1,8.7,Yes,5.0,3.24,PhD,0
22.6,Male,25000.0,Yes,1.86,76.2,2,33.7,No,8.8,1.19,Master,1
20.6,Female,,Yes,,89.8,5,26.7,No,,2.86,High School,0
20.9,Female,25000.0,Yes,0.5,77.4,1,24.7,No,5.4,2.27,Master,0
21.2,Female,25000.0,Yes,4.21,75.2,3,26.7,No,8.2,3.33,Bachelor,0
21.6,Female,47606.0,Yes,5.16,89.3,3,5.0,Yes,5.8,2.6,High School,1
20.7,Male,,Yes,,85.1,1,24.7,No,,3.44,High School,0
21.5,Male,,Yes,,65.1,1,19.6,No,,2.54,PhD,0
24.5,Male,26641.0,No,3.44,71.4,3,19.7,No,4.3,1.67,PhD,1
23.2,Female,25000.0,Yes,3.99,86.4,4,67.5,Yes,7.3,2.5,Master,0
22.9,Female,25000.0,Yes,3.79,88.6,2,13.3,Yes,6.5,1.34,Master,0
20.0,Male,25000.0,Yes,4.9,74.4,2,34.8,No,3.8,0.83,Master,0
19.0,Male,25843.0,Yes,3.63,84.9,4,20.5,No,9.0,1.14,Master,0
23.1,Female,56710.0,Yes,2.46,81.2,2,19.1,Yes,4.7,3.24,Bachelor,0
22.9,Female,56176.0,Yes,4.42,74.9,2,13.8,Yes,2.6,3.43,Master,0
24.2,Female,25000.0,Yes,3.83,78.4,2,43.5,Yes,4.1,2.42,Bachelor,1
19.7,Male,25000.0,Yes,3.09,81.6,1,44.5,No,3.6,2.63,Bachelor,0
20.5,Male,25000.0,Yes,4.84,71.5,2,22.6,No,5.9,2.07,High School,0
17.4,Female,25000.0,Yes,6.6,86.6,1,40.9,Yes,8.4,1.58,High School,0
20.1,Female,41759.0,Yes,4.61,76.3,1,17.6,No,5.9,2.62,High School,0
23.2,Female,25650.0,Yes,5.04,76.6,3,25.2,Yes,8.4,1.61,Master,1
20.0,Female,27781.0,Yes,4.2,86.0,2,38.1,Yes,7.4,2.55,Master,0
22.4,Female,66671.0,Yes,5.86,78.4,2,18.0,No,1.0,2.23,High School,0
20.6,Female,31350.0,Yes,4.85,80.3,0,21.1,No,7.1,2.41,High School,0
21.7,Male,25000.0,Yes,3.28,81.2,3,30.3,No,4.5,1.53,Master,0
18.5,Male,41909.0,Yes,4.78,75.8,3,30.4,Yes,6.4,1.22,Bachelor,1
21.2,Female,56124.0,No,4.56,77.9,2,17.1,Yes,5.4,3.26,High School,0
17.0,Male,35521.0,Yes,3.49,81.9,3,56.8,No,10.0,1.2,Bachelor,0
20.6,Female,44959.0,Yes,5.62,81.9,3,19.9,No,6.3,4.0,Master,0
17.4,Female,27246.0,Yes,2.36,86.2,2,41.4,No,6.6,0.99,PhD,0
23.7,Female,28308.0,Yes,4.48,86.6,0,37.2,No,7.4,0.84,Master,0
22.7,Male,31819.0,Yes,3.44,91.7,1,20.3,Yes,2.8,3.51,High School,0
22.0,Male,25000.0,Yes,1.91,69.9,1,35.6,No,7.5,1.8,Bachelor,1
24.3,Female,25000.0,Yes,4.15,89.3,0,19.9,No,5.1,1.94,,0
18.9,Female,67964.0,Yes,3.46,79.3,1,30.9,No,4.3,2.35,Master,1
24.8,Female,99188.0,Yes,3.24,87.3,1,39.9,Yes,7.0,1.02,Bachelor,1
23.1,Male,77290.0,Yes,2.62,84.7,0,23.3,No,2.8,3.17,Master,0
20.5,Male,25000.0,Yes,6.61,77.4,3,34.9,No,7.2,2.53,Master,0
23.5,Female,25000.0,Yes,0.8,94.2,0,23.1,Yes,5.2,3.65,Bachelor,0
18.6,Female,25000.0,No,1.19,88.1,1,32.1,No,5.3,2.95,Master,0
19.2,Female,32229.0,No,4.68,85.4,1,31.3,No,1.5,3.78,Master,0
19.7,Male,25000.0,Yes,4.6,99.5,4,25.6,No,7.1,3.0,Bachelor,1
19.8,Male,25000.0,Yes,2.19,74.2,1,8.0,Yes,5.9,0.89,Bachelor,1
18.7,Male,69166.0,Yes,3.22,82.2,2,39.4,No,4.7,1.61,Bachelor,0
23.7,Female,53609.0,Yes,4.81,86.5,1,53.9,Yes,3.8,3.96,High School,0
20.4,Female,25000.0,Yes,3.64,73.5,1,31.7,Yes,6.9,2.65,Master,0
21.8,Male,25000.0,Yes,5.04,76.7,1,22.6,Yes,6.1,3.55,Master,0
19.7,Male,41787.0,Yes,3.94,90.0,1,32.5,Yes,5.5,2.4,Bachelor,0
17.0,Female,52113.0,Yes,3.32,78.0,3,43.8,No,3.7,3.35,High School,0
21.6,Male,25000.0,No,2.1,89.0,1,45.4,No,6.0,0.54,Bachelor,1
17.0,Female,25832.0,Yes,3.91,77.0,1,40.9,Yes,5.9,2.28,Bachelor,0
20.8,Female,25000.0,Yes,3.17,98.2,3,35.3,No,7.9,2.81,Master,0
18.0,Male,25000.0,Yes,5.29,63.3,0,38.1,No,3.3,3.97,PhD,0
25.4,Male,26060.0,Yes,5.24,90.1,1,31.4,No,4.2,2.49,Bachelor,0
23.0,Female,25000.0,No,3.68,84.0,3,18.5,Yes,9.0,3.5,Bachelor,0
21.2,Male,25000.0,Yes,3.95,69.8,4,25.5,No,5.8,1.77,,1
23.8,Male,43811.0,Yes,3.52,80.2,3,26.1,No,6.0,0.86,High School,0
19.1,Female,39735.0,Yes,3.31,66.6,2,33.5,Yes,7.2,2.68,Bachelor,0
22.2,Female,45136.0,Yes,2.61,84.8,4,8.8,Yes,8.8,0.5,Master,1
21.4,Female,25000.0,Yes,4.09,77.2,5,36.1,Yes,3.4,1.4,Master,1
21.6,Male,25000.0,Yes,3.62,66.4,2,5.8,No,9.4,0.01,Master,1
23.8,Male,39356.0,Yes,5.94,83.3,2,34.9,Yes,5.4,3.51,Master,0
22.6,Male,25000.0,Yes,3.54,83.2,1,44.0,No,6.0,1.98,High School,1
21.6,Male,25000.0,Yes,7.13,98.9,5,40.7,Yes,5.6,3.41,High School,0
17.4,Female,25000.0,Yes,6.35,88.6,1,19.3,No,8.2,2.0,Bachelor,0
18.9,Male,25205.0,Yes,3.06,62.9,3,37.5,No,7.2,0.57,Bachelor,1
20.7,Female,76603.0,Yes,3.9,77.8,1,38.5,No,5.2,1.54,Bachelor,0
21.2,Male,25000.0,Yes,1.98,90.8,0,50.5,Yes,3.5,1.88,Bachelor,0
18.5,Male,25000.0,Yes,3.45,69.0,1,34.4,Yes,5.1,3.95,Bachelor,1
26.3,Female,43965.0,Yes,4.49,75.8,3,42.3,Yes,3.1,3.02,High School,0
24.3,Male,32981.0,No,4.27,82.0,2,24.8,No,7.1,1.1,Bachelor,1
22.3,Male,25000.0,Yes,2.95,77.8,4,19.8,Yes,4.3,2.53,Bachelor,0
21.2,Male,44241.0,No,3.9,94.7,1,40.4,No,5.3,4.0,Master,0
20.5,Male,106626.0,Yes,4.65,83.5,1,40.5,Yes,7.6,1.81,Master,0
18.9,Male,25000.0,Yes,3.83,82.3,1,22.4,No,7.0,1.61,High School,0
21.2,Male,25000.0,Yes,5.75,74.7,0,15.5,No,6.2,2.88,High School,1
21.6,Female,25000.0,Yes,3.88,73.2,2,31.5,Yes,4.1,3.65,Master,0
18.3,Female,28419.0,Yes,1.94,82.8,1,30.5,Yes,6.4,2.89,Bachelor,0
21.7,Female,53865.0,Yes,1.92,81.4,2,32.8,Yes,4.1,1.38,High School,0
20.7,Male,31676.0,Yes,3.51,72.3,2,40.6,No,6.4,1.67,Bachelor,1
17.0,Female,68542.0,Yes,2.45,83.9,1,42.3,Yes,3.1,1.8,Master,0
19.1,Male,48939.0,Yes,1.9,82.5,0,30.1,No,7.7,1.17,Master,0
20.1,Female,82561.0,No,3.44,79.5,1,18.1,No,5.9,0.79,High School,0
25.2,Female,59643.0,Yes,5.04,91.5,1,21.3,No,5.5,4.0,Master,0
22.2,Male,25000.0,No,3.4,81.9,2,22.8,No,6.2,1.58,Master,0
18.1,Female,30947.0,Yes,4.43,80.1,1,28.6,No,5.3,3.3,High School,0
22.1,Female,,Yes,,76.0,2,23.8,Yes,,2.74,Bachelor,0
17.6,Female,,No,,80.8,2,27.1,No,,0.71,Bachelor,1
23.4,Male,30856.0,Yes,2.79,78.8,2,30.9,Yes,7.4,0.57,High School,1
20.0,Female,28256.0,Yes,3.97,72.6,1,22.3,Yes,6.8,2.35,Bachelor,0
20.8,Female,66526.0,Yes,3.43,82.5,1,33.9,No,6.0,3.67,PhD,0
23.9,Male,25000.0,Yes,4.65,89.5,0,51.9,No,4.9,2.54,High School,0
18.2,Female,25000.0,Yes,4.24,78.7,1,28.0,No,7.4,2.05,High School,0
17.9,Male,25000.0,Yes,3.63,71.4,2,21.8,No,3.9,3.35,Bachelor,0
19.7,Male,44049.0,No,4.1,90.1,1,33.7,No,8.7,1.67,Bachelor,1
23.3,Female,,Yes,,90.4,1,20.5,No,,1.71,High School,0
17.7,Female,26352.0,Yes,1.92,86.7,1,28.2,No,7.6,0.4,,1
17.0,Female,65940.0,Yes,1.48,82.8,3,21.9,Yes,6.3,1.84,High School,1
20.0,Female,35439.0,No,5.14,85.4,2,17.2,No,5.3,3.11,Bachelor,0
22.2,Male,28431.0,Yes,5.34,69.6,1,19.5,No,7.2,0.79,High School,0
23.6,Male,29099.0,No,4.24,77.3,1,22.1,No,3.0,3.14,Bachelor,1
20.0,Female,25000.0,Yes,5.23,87.4,0,17.5,No,4.4,4.0,Bachelor,0
20.1,Male,25000.0,Yes,6.23,84.7,0,45.3,Yes,5.2,3.34,,0
23.5,Female,26447.0,Yes,3.41,89.2,1,35.2,No,3.0,1.76,Master,0
17.0,Female,34988.0,Yes,3.05,94.3,1,41.3,No,6.6,3.3,,0
20.1,Male,52517.0,Yes,4.96,72.1,2,13.7,Yes,7.8,2.02,Bachelor,0
21.4,Male,31431.0,Yes,5.82,85.9,2,26.5,No,2.4,1.08,High School,0
22.0,Female,66948.0,Yes,3.13,79.9,2,35.0,No,4.8,3.25,Master,0
19.9,Female,77895.0,Yes,5.92,78.4,0,49.8,No,5.2,2.45,High School,0
21.1,Female,47914.0,Yes,3.51,100.0,4,21.0,Yes,6.1,2.04,Master,1
17.0,Female,62006.0,Yes,4.29,69.4,0,14.6,No,7.0,2.49,High School,0
19.6,Male,25000.0,Yes,3.53,80.5,6,32.3,Yes,5.0,2.07,Bachelor,0
22.0,Male,,Yes,,65.1,0,21.9,No,,4.0,High School,0
18.8,Male,40570.0,Yes,2.63,82.4,2,50.5,No,5.7,0.13,Bachelor,1
21.1,Male,25000.0,Yes,5.34,66.2,1,36.5,No,4.4,3.03,High School,1
22.0,Male,25000.0,Yes,1.87,74.2,3,26.6,Yes,5.9,2.1,High School,0
20.2,Male,47227.0,Yes,2.79,82.4,3,26.6,No,3.2,3.02,PhD,0
21.4,Male,69426.0,Yes,5.69,70.8,4,28.5,No,5.0,2.99,Bachelor,0
18.9,Male,25526.0,Yes,6.94,89.6,2,8.1,No,5.2,3.86,Bachelor,0
20.5,Male,,Yes,,71.6,3,30.5,Yes,,2.58,High School,0
22.3,Female,36036.0,No,5.99,69.3,3,24.2,No,10.0,0.13,Bachelor,1
21.3,Female,25000.0,Yes,5.68,80.2,1,37.6,No,7.8,1.59,Bachelor,0
19.7,Male,26797.0,Yes,4.53,85.0,2,19.2,Yes,5.9,4.0,Master,0
21.5,Female,29590.0,Yes,3.38,71.0,3,38.2,Yes,6.3,3.01,Bachelor,0
22.6,Male,29238.0,Yes,5.82,69.4,0,36.5,No,6.4,1.26,Master,1
17.0,Female,31354.0,Yes,3.76,74.3,0,31.9,Yes,6.6,1.58,High School,1
23.5,Male,25000.0,Yes,4.6,100.0,1,45.0,No,8.3,1.99,High School,0
20.3,Female,25000.0,No,1.19,90.8,3,7.4,No,7.2,2.34,PhD,0
21.9,Male,25000.0,Yes,3.48,77.1,2,35.3,No,1.9,1.73,Bachelor,0
23.6,Female,25000.0,Yes,3.21,71.4,0,29.5,No,7.0,0.05,Bachelor,1
18.0,Male,36501.0,Yes,4.16,75.4,3,29.1,Yes,4.0,3.21,Bachelor,0
19.4,Female,50858.0,Yes,3.59,94.2,2,18.2,No,4.5,3.4,Bachelor,0
20.4,Male,47944.0,Yes,3.34,98.3,1,13.0,No,7.3,2.27,Master,0
19.3,Male,25400.0,Yes,3.99,75.5,1,40.7,No,2.1,3.99,High School,0
24.8,Female,25000.0,Yes,2.99,84.5,3,39.5,No,8.6,3.25,Bachelor,0
19.1,Male,46471.0,Yes,1.85,79.9,2,51.6,Yes,7.0,3.31,PhD,0
19.8,Female,43624.0,Yes,3.42,92.2,2,53.6,No,6.1,2.51,High School,0
21.4,Male,33876.0,Yes,3.71,73.2,0,11.4,No,7.0,0.79,High School,0
18.4,Male,84676.0,Yes,4.98,89.8,3,28.1,Yes,7.6,0.0,Bachelor,1
20.1,Female,29265.0,Yes,3.73,71.3,1,33.0,Yes,5.9,1.47,Master,0
21.7,Male,25486.0,Yes,4.51,89.6,1,41.5,No,6.9,2.6,Master,0
20.3,Male,25000.0,No,3.06,75.2,1,47.1,No,3.7,2.52,Bachelor,0
20.8,Female,25000.0,No,3.98,79.5,1,17.7,Yes,7.0,1.92,Master,0
19.8,Female,44214.0,Yes,1.75,76.8,1,23.5,No,6.6,3.68,High School,0
17.7,Female,27909.0,Yes,3.18,97.7,0,46.5,Yes,8.1,2.17,Bachelor,0
21.7,Male,40375.0,No,0.5,90.0,4,9.9,No,5.8,2.6,Bachelor,0
24.9,Male,89781.0,Yes,2.45,78.7,0,17.1,Yes,6.1,2.33,Bachelor,1
21.0,Male,25000.0,Yes,2.34,75.4,1,35.3,Yes,3.8,3.56,PhD,0
21.5,Male,25000.0,Yes,4.8,92.5,0,54.7,No,5.5,3.53,Master,0
22.5,Female,39682.0,No,4.46,54.8,3,9.9,No,6.6,0.98,Bachelor,1
18.2,Male,,Yes,,85.8,4,30.7,No,,3.13,Master,0
24.7,Male,25000.0,Yes,2.28,74.3,3,36.7,No,8.6,0.0,High School,1
21.4,Male,37736.0,No,5.07,100.0,1,47.6,Yes,6.3,1.6,Bachelor,0
24.6,Female,47651.0,No,3.25,100.0,1,35.4,No,5.3,3.19,Bachelor,0
19.4,Female,25000.0,Yes,6.33,82.2,7,7.9,No,6.5,1.47,Bachelor,1
25.0,Female,25000.0,No,3.77,79.1,0,14.6,Yes,4.5,1.92,PhD,0
22.7,Male,72118.0,No,6.09,82.5,3,46.5,No,7.9,1.46,Bachelor,1
22.2,Female,25000.0,Yes,7.74,77.0,2,35.3,No,4.3,3.99,High School,0
21.5,Female,30946.0,Yes,4.55,75.6,0,16.5,Yes,4.8,3.78,High School,0
20.5,Male,,Yes,,83.9,0,35.9,No,,2.84,Bachelor,0
23.6,Male,25000.0,Yes,3.57,87.0,1,33.7,No,5.6,0.8,PhD,0
21.3,Male,32680.0,No,5.7,83.1,2,5.0,No,6.7,3.52,High School,0
17.0,Male,62118.0,Yes,3.92,84.3,1,5.0,No,8.5,1.66,Master,0
18.5,Female,25000.0,Yes,4.74,76.9,2,33.7,No,5.4,1.11,Bachelor,1
20.6,Male,31093.0,No,4.66,74.5,2,54.4,No,5.1,4.0,High School,0
21.7,Male,25000.0,No,3.77,74.5,0,33.2,No,1.0,2.11,Master,0
20.9,Female,52673.0,Yes,2.07,88.2,2,5.0,No,5.9,3.33,Bachelor,0
23.7,Female,25000.0,No,2.24,82.6,3,10.7,No,5.5,0.39,PhD,1
17.0,Female,38486.0,Yes,5.51,83.6,1,37.5,Yes,5.5,1.88,PhD,0
21.3,Male,25000.0,Yes,4.24,84.7,2,38.8,Yes,8.2,2.64,Master,0
17.0,Male,33990.0,Yes,5.26,81.5,0,27.7,No,6.5,1.62,Bachelor,0
22.7,Male,30988.0,Yes,3.35,82.9,2,24.2,No,4.8,2.19,High School,0
20.8,Male,25564.0,Yes,3.55,92.4,0,39.5,No,3.9,1.85,Bachelor,0
21.9,Male,39604.0,Yes,3.54,88.2,2,43.3,No,3.4,3.85,Bachelor,0
19.1,Female,30522.0,Yes,1.83,80.6,2,38.3,Yes,4.7,0.58,High School,1
23.8,Male,,No,,78.2,0,18.6,No,,2.01,Bachelor,0
23.3,Male,25000.0,Yes,3.59,90.2,1,40.8,No,1.7,2.89,Bachelor,0
22.3,Male,31150.0,Yes,3.99,84.7,1,25.8,Yes,5.3,1.87,Bachelor,1
20.7,Female,33970.0,Yes,3.67,79.5,2,22.8,No,6.9,1.12,Bachelor,1
22.3,Female,25000.0,Yes,5.77,71.7,2,22.3,No,3.6,3.35,Bachelor,0
19.4,Female,,Yes,,95.6,0,30.3,No,,3.95,Bachelor,0
22.9,Male,25000.0,Yes,5.09,73.0,1,36.8,No,3.7,3.78,High School,0
24.6,Male,29030.0,No,4.39,84.3,2,5.8,No,1.0,2.68,High School,0
23.4,Male,25000.0,No,4.04,96.6,4,21.2,No,4.1,3.86,Bachelor,0
19.4,Male,47215.0,Yes,4.98,79.3,4,24.5,Yes,3.6,3.31,Master,0
21.8,Female,44517.0,Yes,3.56,81.6,3,42.4,No,6.9,2.42,High School,0
18.2,Female,25000.0,Yes,3.32,88.8,1,19.6,Yes,6.4,3.18,Bachelor,0
22.3,Female,29691.0,Yes,3.53,72.5,3,26.0,No,3.6,1.22,Bachelor,0
22.0,Female,43613.0,Yes,4.27,68.6,3,39.7,No,7.8,2.35,Bachelor,0
17.0,Female,26764.0,Yes,1.62,79.1,1,30.5,Yes,6.8,2.97,Master,1
18.4,Male,25000.0,Yes,3.78,82.6,2,48.4,No,5.0,2.02,Master,1
20.4,Female,25000.0,Yes,4.9,82.6,0,28.2,No,6.1,3.0,High School,0
20.3,Male,49640.0,Yes,3.97,93.3,5,52.6,No,3.8,1.9,Master,1
18.3,Female,51105.0,Yes,4.15,74.4,0,54.8,No,1.1,2.55,Bachelor,0
21.9,Male,26245.0,Yes,4.6,80.9,3,35.5,No,5.7,0.93,PhD,1
21.6,Male,47084.0,Yes,4.11,94.1,3,35.0,Yes,3.0,3.41,Master,0
20.6,Female,25000.0,Yes,1.89,79.8,1,36.7,Yes,5.1,3.92,Bachelor,0
19.3,Male,65942.0,Yes,5.9,97.9,3,39.8,No,6.2,3.26,Bachelor,0
23.3,Male,27061.0,Yes,7.4,80.1,3,31.5,No,2.0,3.37,Master,1
24.6,Male,32373.0,Yes,5.98,76.4,2,44.0,Yes,5.9,2.55,High School,0
19.9,Male,25000.0,Yes,3.72,81.7,4,36.0,No,7.0,1.01,Master,1
19.7,Female,68695.0,Yes,2.85,84.1,1,46.6,Yes,1.8,3.65,Bachelor,0
22.1,Female,,No,,63.7,1,12.6,Yes,,1.97,Bachelor,1
20.2,Male,72018.0,Yes,4.19,85.2,0,32.6,No,8.9,0.63,PhD,1
20.7,Male,37713.0,Yes,5.21,80.8,1,42.2,No,5.0,1.51,Bachelor,0
22.6,Female,43200.0,Yes,2.71,92.2,2,16.3,Yes,6.8,3.45,High School,0
17.0,Male,25000.0,Yes,4.66,86.1,3,35.2,No,3.7,3.83,Master,0
23.9,Male,25000.0,Yes,4.5,82.1,1,37.3,No,7.2,2.01,Master,0
21.2,Male,51964.0,Yes,5.8,79.5,1,50.7,No,6.4,2.05,High School,0
20.1,Female,35841.0,Yes,5.06,88.4,2,25.9,No,5.9,4.0,High School,0
20.8,Male,67304.0,Yes,4.22,82.2,2,32.5,No,5.8,3.35,Bachelor,0
20.9,Male,26469.0,Yes,6.46,78.4,2,23.3,No,6.2,2.12,Master,0
17.2,Male,25000.0,Yes,3.65,76.2,1,28.3,No,5.4,2.48,High School,0
24.3,Male,68381.0,Yes,5.99,87.6,2,49.4,Yes,3.7,3.51,,0
21.1,Female,93633.0,Yes,4.73,78.2,0,29.6,Yes,5.2,2.13,Master,0
